date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,is_flu_season,is_holiday,is_school_holiday,price,on_promo,days_to_expiry,rolling_7d_sales
2023-10-08,SKU_001,Store_A,11,6,40,10,1,0,0,0,62.16,0,398,10.714285714285714
2023-10-09,SKU_001,Store_A,14,0,41,10,0,0,0,0,30.03,0,68,11.0
2023-10-10,SKU_001,Store_A,6,1,41,10,0,0,0,0,17.15,0,265,10.0
2023-10-11,SKU_001,Store_A,12,2,41,10,0,0,0,0,50.79,0,264,10.714285714285714
2023-10-12,SKU_001,Store_A,11,3,41,10,0,0,0,0,20.7,0,186,10.857142857142858
2023-10-13,SKU_001,Store_A,10,4,41,10,0,0,0,0,28.06,0,346,11.285714285714286
2023-10-14,SKU_001,Store_A,13,5,41,10,1,0,0,0,56.78,0,218,11.0
2023-10-15,SKU_001,Store_A,10,6,41,10,1,0,0,0,4.12,0,66,10.857142857142858
2023-10-16,SKU_001,Store_A,9,0,42,10,0,0,0,0,46.74,0,302,10.142857142857142
2023-10-17,SKU_001,Store_A,12,1,42,10,0,0,0,0,9.61,1,235,11.0
2023-10-18,SKU_001,Store_A,8,2,42,10,0,0,0,0,12.56,0,130,10.428571428571429
2023-10-19,SKU_001,Store_A,7,3,42,10,0,0,0,0,40.03,0,194,9.857142857142858
2023-10-20,SKU_001,Store_A,10,4,42,10,0,0,0,0,56.64,0,186,9.857142857142858
2023-10-21,SKU_001,Store_A,10,5,42,10,1,0,0,0,45.34,0,74,9.428571428571429
2023-10-22,SKU_001,Store_A,13,6,42,10,1,0,0,0,16.59,0,239,9.857142857142858
2023-10-23,SKU_001,Store_A,16,0,43,10,0,0,0,0,28.54,1,180,10.857142857142858
2023-10-24,SKU_001,Store_A,14,1,43,10,0,0,0,0,62.31,1,185,11.142857142857142
2023-10-25,SKU_001,Store_A,9,2,43,10,0,0,0,0,55.95,0,354,11.285714285714286
2023-10-26,SKU_001,Store_A,9,3,43,10,0,0,0,0,17.06,0,335,11.571428571428571
2023-10-27,SKU_001,Store_A,13,4,43,10,0,0,0,0,19.92,0,253,12.0
2023-10-28,SKU_001,Store_A,14,5,43,10,1,0,0,0,4.12,0,315,12.571428571428571
2023-10-29,SKU_001,Store_A,13,6,43,10,1,0,0,0,27.04,1,333,12.571428571428571
2023-10-30,SKU_001,Store_A,16,0,44,10,0,0,0,0,35.63,0,63,12.571428571428571
2023-10-31,SKU_001,Store_A,10,1,44,10,0,0,0,0,62.72,0,206,12.0
2023-11-01,SKU_001,Store_A,17,2,44,11,0,0,0,1,8.22,0,312,13.142857142857142
2023-11-02,SKU_001,Store_A,13,3,44,11,0,0,0,1,25.55,0,262,13.714285714285714
2023-11-03,SKU_001,Store_A,13,4,44,11,0,0,0,1,31.36,0,347,13.714285714285714
2023-11-04,SKU_001,Store_A,7,5,44,11,1,0,0,1,4.52,0,156,12.714285714285714
2023-11-05,SKU_001,Store_A,11,6,44,11,1,0,0,1,37.51,0,253,12.428571428571429
2023-11-06,SKU_001,Store_A,13,0,45,11,0,0,0,1,44.44,0,123,12.0
2023-11-07,SKU_001,Store_A,10,1,45,11,0,0,0,1,32.01,1,240,12.0
2023-11-08,SKU_001,Store_A,13,2,45,11,0,0,0,1,60.57,0,101,11.428571428571429
2023-11-09,SKU_001,Store_A,17,3,45,11,0,0,0,1,54.66,1,234,12.0
2023-11-10,SKU_001,Store_A,15,4,45,11,0,0,0,1,21.66,0,173,12.285714285714286
2023-11-11,SKU_001,Store_A,11,5,45,11,1,0,0,1,37.03,0,385,12.857142857142858
2023-11-12,SKU_001,Store_A,12,6,45,11,1,0,0,1,4.36,1,302,13.0
2023-11-13,SKU_001,Store_A,12,0,46,11,0,0,0,1,12.39,0,382,12.857142857142858
2023-11-14,SKU_001,Store_A,22,1,46,11,0,0,0,1,47.42,0,375,14.571428571428571
2023-11-15,SKU_001,Store_A,14,2,46,11,0,0,0,1,61.29,0,177,14.714285714285714
2023-11-16,SKU_001,Store_A,20,3,46,11,0,0,0,1,19.5,0,346,15.142857142857142
2023-11-17,SKU_001,Store_A,9,4,46,11,0,0,0,1,20.35,0,385,14.285714285714286
2023-11-18,SKU_001,Store_A,16,5,46,11,1,0,0,1,56.91,0,205,15.0
2023-11-19,SKU_001,Store_A,14,6,46,11,1,0,0,1,48.85,0,75,15.285714285714286
2023-11-20,SKU_001,Store_A,12,0,47,11,0,0,0,1,24.51,0,398,15.285714285714286
2023-11-21,SKU_001,Store_A,14,1,47,11,0,0,0,1,38.62,0,130,14.142857142857142
2023-11-22,SKU_001,Store_A,8,2,47,11,0,0,0,1,24.36,0,344,13.285714285714286
2023-11-23,SKU_001,Store_A,7,3,47,11,0,0,0,1,33.11,0,292,11.428571428571429
2023-11-24,SKU_001,Store_A,17,4,47,11,0,0,0,1,4.18,1,195,12.571428571428571
2023-11-25,SKU_001,Store_A,10,5,47,11,1,0,0,1,20.69,1,320,11.714285714285714
2023-11-26,SKU_001,Store_A,20,6,47,11,1,0,0,1,54.09,0,266,12.571428571428571
2023-11-27,SKU_001,Store_A,13,0,48,11,0,0,0,1,26.11,0,103,12.714285714285714
2023-11-28,SKU_001,Store_A,16,1,48,11,0,0,0,1,64.32,0,173,13.0
2023-11-29,SKU_001,Store_A,12,2,48,11,0,0,0,1,36.17,0,88,13.571428571428571
2023-11-30,SKU_001,Store_A,15,3,48,11,0,0,0,1,19.45,0,75,14.714285714285714
2023-12-01,SKU_001,Store_A,12,4,48,12,0,0,1,1,3.53,0,140,14.0
2023-12-02,SKU_001,Store_A,9,5,48,12,1,0,0,1,11.61,0,288,13.857142857142858
2023-12-03,SKU_001,Store_A,12,6,48,12,1,0,0,1,8.54,0,76,12.714285714285714
2023-12-04,SKU_001,Store_A,16,0,49,12,0,0,0,1,46.7,1,71,13.142857142857142
2023-12-05,SKU_001,Store_A,7,1,49,12,0,0,0,1,27.04,0,341,11.857142857142858
2023-12-06,SKU_001,Store_A,12,2,49,12,0,0,0,1,39.4,0,395,11.857142857142858
2023-12-07,SKU_001,Store_A,16,3,49,12,0,0,0,1,28.58,0,291,12.0
2023-12-08,SKU_001,Store_A,17,4,49,12,0,0,0,1,42.58,0,311,12.714285714285714
2023-12-09,SKU_001,Store_A,11,5,49,12,1,0,0,1,61.61,0,94,13.0
2023-12-10,SKU_001,Store_A,19,6,49,12,1,0,0,1,10.07,1,158,14.0
2023-12-11,SKU_001,Store_A,16,0,50,12,0,0,0,1,57.59,0,64,14.0
2023-12-12,SKU_001,Store_A,14,1,50,12,0,0,0,1,20.11,0,176,15.0
2023-12-13,SKU_001,Store_A,18,2,50,12,0,0,0,1,51.21,0,230,15.857142857142858
2023-12-14,SKU_001,Store_A,13,3,50,12,0,0,0,1,37.73,0,194,15.428571428571429
2023-12-15,SKU_001,Store_A,18,4,50,12,0,0,0,1,48.56,0,189,15.571428571428571
2023-12-16,SKU_001,Store_A,20,5,50,12,1,0,0,1,51.29,0,257,16.857142857142858
2023-12-17,SKU_001,Store_A,13,6,50,12,1,0,0,1,27.46,0,277,16.0
2023-12-18,SKU_001,Store_A,19,0,51,12,0,0,0,1,54.55,0,178,16.428571428571427
2023-12-19,SKU_001,Store_A,6,1,51,12,0,0,0,1,49.74,0,141,15.285714285714286
2023-12-20,SKU_001,Store_A,21,2,51,12,0,0,0,1,4.01,1,250,15.714285714285714
2023-12-21,SKU_001,Store_A,14,3,51,12,0,0,0,1,51.34,0,355,15.857142857142858
2023-12-22,SKU_001,Store_A,18,4,51,12,0,0,0,1,34.99,0,183,15.857142857142858
2023-12-23,SKU_001,Store_A,15,5,51,12,1,0,0,1,22.09,1,294,15.142857142857142
2023-12-24,SKU_001,Store_A,21,6,51,12,1,0,0,1,53.91,0,130,16.285714285714285
2023-12-25,SKU_001,Store_A,13,0,52,12,0,0,1,1,48.92,0,119,15.428571428571429
2023-12-26,SKU_001,Store_A,15,1,52,12,0,0,0,1,20.51,0,142,16.714285714285715
2023-12-27,SKU_001,Store_A,7,2,52,12,0,0,0,1,45.23,0,293,14.714285714285714
2023-12-28,SKU_001,Store_A,15,3,52,12,0,0,0,1,5.28,0,79,14.857142857142858
2023-12-29,SKU_001,Store_A,12,4,52,12,0,0,0,1,59.77,0,247,14.0
2023-12-30,SKU_001,Store_A,15,5,52,12,1,0,0,1,13.8,1,68,14.0
2023-12-31,SKU_001,Store_A,10,6,52,12,1,0,0,1,22.83,0,106,12.428571428571429
2024-01-01,SKU_001,Store_A,26,0,1,1,0,1,1,0,53.12,0,89,14.285714285714286
2024-01-02,SKU_001,Store_A,18,1,1,1,0,1,0,0,15.01,0,108,14.714285714285714
2024-01-03,SKU_001,Store_A,10,2,1,1,0,1,0,0,28.88,0,138,15.142857142857142
2024-01-04,SKU_001,Store_A,19,3,1,1,0,1,0,0,30.74,0,170,15.714285714285714
2024-01-05,SKU_001,Store_A,6,4,1,1,0,1,0,0,36.49,0,206,14.857142857142858
2024-01-06,SKU_001,Store_A,8,5,1,1,1,1,0,0,42.69,0,157,13.857142857142858
2024-01-07,SKU_001,Store_A,7,6,1,1,1,1,0,0,44.27,0,246,13.428571428571429
2024-01-08,SKU_001,Store_A,10,0,2,1,0,1,0,0,9.26,1,265,11.142857142857142
2024-01-09,SKU_001,Store_A,12,1,2,1,0,1,0,0,25.43,0,196,10.285714285714286
2024-01-10,SKU_001,Store_A,18,2,2,1,0,1,0,0,46.26,0,279,11.428571428571429
2024-01-11,SKU_001,Store_A,10,3,2,1,0,1,0,0,11.4,0,389,10.142857142857142
2024-01-12,SKU_001,Store_A,7,4,2,1,0,1,0,0,63.93,0,164,10.285714285714286
2024-01-13,SKU_001,Store_A,21,5,2,1,1,1,0,0,8.29,0,147,12.142857142857142
2024-01-14,SKU_001,Store_A,16,6,2,1,1,1,0,0,16.91,0,389,13.428571428571429
2024-01-15,SKU_001,Store_A,15,0,3,1,0,1,0,0,46.97,1,391,14.142857142857142
2024-01-16,SKU_001,Store_A,17,1,3,1,0,1,0,0,15.0,0,60,14.857142857142858
2024-01-17,SKU_001,Store_A,15,2,3,1,0,1,0,0,61.93,0,272,14.428571428571429
2024-01-18,SKU_001,Store_A,22,3,3,1,0,1,0,0,53.42,1,137,16.142857142857142
2024-01-19,SKU_001,Store_A,12,4,3,1,0,1,0,0,41.56,0,150,16.857142857142858
2024-01-20,SKU_001,Store_A,12,5,3,1,1,1,0,0,45.03,0,246,15.571428571428571
2024-01-21,SKU_001,Store_A,13,6,3,1,1,1,0,0,64.1,0,144,15.142857142857142
2024-01-22,SKU_001,Store_A,12,0,4,1,0,1,0,0,52.63,0,239,14.714285714285714
2024-01-23,SKU_001,Store_A,9,1,4,1,0,1,0,0,5.03,0,99,13.571428571428571
2024-01-24,SKU_001,Store_A,21,2,4,1,0,1,0,0,14.51,1,352,14.428571428571429
2024-01-25,SKU_001,Store_A,19,3,4,1,0,1,1,0,24.08,0,129,14.0
2024-01-26,SKU_001,Store_A,17,4,4,1,0,1,0,0,50.54,0,371,14.714285714285714
2024-01-27,SKU_001,Store_A,8,5,4,1,1,1,0,0,29.63,0,191,14.142857142857142
2024-01-28,SKU_001,Store_A,12,6,4,1,1,1,0,0,34.96,0,388,14.0
2024-01-29,SKU_001,Store_A,17,0,5,1,0,1,0,0,43.35,0,391,14.714285714285714
2024-01-30,SKU_001,Store_A,16,1,5,1,0,1,0,0,23.88,0,88,15.714285714285714
2024-01-31,SKU_001,Store_A,9,2,5,1,0,1,0,0,44.14,0,241,14.0
2024-02-01,SKU_001,Store_A,13,3,5,2,0,1,0,0,41.05,0,289,13.142857142857142
2024-02-02,SKU_001,Store_A,14,4,5,2,0,1,0,0,27.31,1,353,12.714285714285714
2024-02-03,SKU_001,Store_A,12,5,5,2,1,1,0,0,28.63,0,292,13.285714285714286
2024-02-04,SKU_001,Store_A,13,6,5,2,1,1,0,0,30.77,0,68,13.428571428571429
2024-02-05,SKU_001,Store_A,19,0,6,2,0,1,0,0,32.63,1,340,13.714285714285714
2024-02-06,SKU_001,Store_A,11,1,6,2,0,1,0,0,49.17,0,269,13.0
2024-02-07,SKU_001,Store_A,20,2,6,2,0,1,0,0,43.95,0,314,14.571428571428571
2024-02-08,SKU_001,Store_A,18,3,6,2,0,1,0,0,40.02,1,104,15.285714285714286
2024-02-09,SKU_001,Store_A,11,4,6,2,0,1,0,0,64.82,0,346,14.857142857142858
2024-02-10,SKU_001,Store_A,19,5,6,2,1,1,0,0,45.03,0,156,15.857142857142858
2024-02-11,SKU_001,Store_A,16,6,6,2,1,1,0,0,40.48,1,335,16.285714285714285
2024-02-12,SKU_001,Store_A,10,0,7,2,0,1,0,0,5.14,0,346,15.0
2024-02-13,SKU_001,Store_A,17,1,7,2,0,1,0,0,56.0,1,144,15.857142857142858
2024-02-14,SKU_001,Store_A,10,2,7,2,0,1,0,0,54.11,0,119,14.428571428571429
2024-02-15,SKU_001,Store_A,18,3,7,2,0,1,0,0,21.9,0,170,14.428571428571429
2024-02-16,SKU_001,Store_A,19,4,7,2,0,1,0,0,27.98,0,130,15.571428571428571
2024-02-17,SKU_001,Store_A,10,5,7,2,1,1,0,0,22.88,0,357,14.285714285714286
2024-02-18,SKU_001,Store_A,12,6,7,2,1,1,0,0,19.53,0,299,13.714285714285714
2024-02-19,SKU_001,Store_A,19,0,8,2,0,1,0,0,60.82,1,272,15.0
2024-02-20,SKU_001,Store_A,21,1,8,2,0,1,0,0,58.89,0,172,15.571428571428571
2024-02-21,SKU_001,Store_A,8,2,8,2,0,1,0,0,53.92,0,100,15.285714285714286
2024-02-22,SKU_001,Store_A,14,3,8,2,0,1,0,0,21.71,0,217,14.714285714285714
2024-02-23,SKU_001,Store_A,11,4,8,2,0,1,0,0,13.78,0,103,13.571428571428571
2024-02-24,SKU_001,Store_A,21,5,8,2,1,1,0,0,37.46,0,371,15.142857142857142
2024-02-25,SKU_001,Store_A,14,6,8,2,1,1,0,0,48.55,0,105,15.428571428571429
2024-02-26,SKU_001,Store_A,9,0,9,2,0,1,0,0,20.27,0,108,14.0
2024-02-27,SKU_001,Store_A,13,1,9,2,0,1,0,0,54.17,1,327,12.857142857142858
2024-02-28,SKU_001,Store_A,16,2,9,2,0,1,0,0,59.39,1,112,14.0
2024-02-29,SKU_001,Store_A,12,3,9,2,0,1,0,0,48.64,0,147,13.714285714285714
2024-03-01,SKU_001,Store_A,8,4,9,3,0,1,0,0,23.86,0,117,13.285714285714286
2024-03-02,SKU_001,Store_A,21,5,9,3,1,1,0,0,4.2,1,178,13.285714285714286
2024-03-03,SKU_001,Store_A,9,6,9,3,1,1,0,0,64.89,0,339,12.571428571428571
2024-03-04,SKU_001,Store_A,12,0,10,3,0,1,0,0,40.17,0,316,13.0
2024-03-05,SKU_001,Store_A,16,1,10,3,0,1,0,0,19.58,1,240,13.428571428571429
2024-03-06,SKU_001,Store_A,14,2,10,3,0,1,0,0,22.2,0,118,13.142857142857142
2024-03-07,SKU_001,Store_A,13,3,10,3,0,1,0,0,13.1,0,215,13.285714285714286
2024-03-08,SKU_001,Store_A,11,4,10,3,0,1,0,0,40.58,1,312,13.714285714285714
2024-03-09,SKU_001,Store_A,11,5,10,3,1,1,0,0,28.2,0,312,12.285714285714286
2024-03-10,SKU_001,Store_A,11,6,10,3,1,1,0,0,24.42,0,115,12.571428571428571
2024-03-11,SKU_001,Store_A,21,0,11,3,0,1,0,0,41.33,0,157,13.857142857142858
2024-03-12,SKU_001,Store_A,13,1,11,3,0,1,0,0,13.63,0,134,13.428571428571429
2024-03-13,SKU_001,Store_A,11,2,11,3,0,1,0,0,18.12,0,372,13.0
2024-03-14,SKU_001,Store_A,12,3,11,3,0,1,0,0,34.03,1,372,12.857142857142858
2024-03-15,SKU_001,Store_A,11,4,11,3,0,1,0,0,40.86,0,305,12.857142857142858
2024-03-16,SKU_001,Store_A,6,5,11,3,1,1,0,0,58.91,0,226,12.142857142857142
2024-03-17,SKU_001,Store_A,14,6,11,3,1,1,0,0,9.06,0,143,12.571428571428571
2024-03-18,SKU_001,Store_A,11,0,12,3,0,1,0,0,10.38,0,356,11.142857142857142
2024-03-19,SKU_001,Store_A,10,1,12,3,0,1,0,0,37.68,0,255,10.714285714285714
2024-03-20,SKU_001,Store_A,8,2,12,3,0,1,0,0,57.16,0,222,10.285714285714286
2024-03-21,SKU_001,Store_A,11,3,12,3,0,1,0,0,63.81,0,268,10.142857142857142
2024-03-22,SKU_001,Store_A,16,4,12,3,0,1,0,0,16.27,0,194,10.857142857142858
2024-03-23,SKU_001,Store_A,13,5,12,3,1,1,0,0,22.24,0,60,11.857142857142858
2024-03-24,SKU_001,Store_A,10,6,12,3,1,1,0,0,59.62,0,342,11.285714285714286
2024-03-25,SKU_001,Store_A,16,0,13,3,0,1,0,0,48.81,1,73,12.0
2024-03-26,SKU_001,Store_A,8,1,13,3,0,1,0,0,20.78,1,246,11.714285714285714
2024-03-27,SKU_001,Store_A,10,2,13,3,0,1,0,0,29.63,0,198,12.0
2024-03-28,SKU_001,Store_A,13,3,13,3,0,1,0,0,16.39,0,386,12.285714285714286
2024-03-29,SKU_001,Store_A,12,4,13,3,0,1,0,0,45.43,0,67,11.714285714285714
2024-03-30,SKU_001,Store_A,10,5,13,3,1,1,0,0,26.36,0,203,11.285714285714286
2024-03-31,SKU_001,Store_A,14,6,13,3,1,1,0,0,64.65,0,106,11.857142857142858
2024-04-01,SKU_001,Store_A,15,0,14,4,0,0,0,0,11.32,1,241,11.714285714285714
2024-04-02,SKU_001,Store_A,9,1,14,4,0,0,0,0,42.58,0,158,11.857142857142858
2024-04-03,SKU_001,Store_A,16,2,14,4,0,0,0,0,24.4,0,302,12.714285714285714
2024-04-04,SKU_001,Store_A,11,3,14,4,0,0,0,0,27.11,0,101,12.428571428571429
2024-04-05,SKU_001,Store_A,18,4,14,4,0,0,0,0,36.29,1,369,13.285714285714286
2024-04-06,SKU_001,Store_A,10,5,14,4,1,0,0,0,55.65,0,210,13.285714285714286
2024-04-07,SKU_001,Store_A,17,6,14,4,1,0,0,0,59.68,1,322,13.714285714285714
2024-04-08,SKU_001,Store_A,5,0,15,4,0,0,0,0,11.69,0,66,12.285714285714286
2024-04-09,SKU_001,Store_A,15,1,15,4,0,0,0,0,54.85,0,156,13.142857142857142
2024-04-10,SKU_001,Store_A,11,2,15,4,0,0,0,0,64.2,0,353,12.428571428571429
2024-04-11,SKU_001,Store_A,17,3,15,4,0,0,0,0,3.09,1,185,13.285714285714286
2024-04-12,SKU_001,Store_A,16,4,15,4,0,0,0,0,54.45,0,359,13.0
2024-04-13,SKU_001,Store_A,8,5,15,4,1,0,0,0,32.8,0,157,12.714285714285714
2024-04-14,SKU_001,Store_A,7,6,15,4,1,0,0,0,62.41,0,287,11.285714285714286
2024-04-15,SKU_001,Store_A,7,0,16,4,0,0,0,0,5.3,0,296,11.571428571428571
2024-04-16,SKU_001,Store_A,9,1,16,4,0,0,0,0,6.86,0,180,10.714285714285714
2024-04-17,SKU_001,Store_A,20,2,16,4,0,0,0,0,32.33,0,106,12.0
2024-04-18,SKU_001,Store_A,10,3,16,4,0,0,0,0,41.97,0,166,11.0
2024-04-19,SKU_001,Store_A,9,4,16,4,0,0,0,0,28.69,0,166,10.0
2024-04-20,SKU_001,Store_A,5,5,16,4,1,0,0,0,49.34,1,379,9.571428571428571
2024-04-21,SKU_001,Store_A,18,6,16,4,1,0,0,0,35.58,1,180,11.142857142857142
2024-04-22,SKU_001,Store_A,7,0,17,4,0,0,0,0,4.95,0,207,11.142857142857142
2024-04-23,SKU_001,Store_A,13,1,17,4,0,0,0,0,22.85,0,389,11.714285714285714
2024-04-24,SKU_001,Store_A,16,2,17,4,0,0,0,0,3.56,1,293,11.142857142857142
2024-04-25,SKU_001,Store_A,9,3,17,4,0,0,0,0,10.41,0,202,11.0
2024-04-26,SKU_001,Store_A,9,4,17,4,0,0,0,0,42.52,0,159,11.0
2024-04-27,SKU_001,Store_A,12,5,17,4,1,0,0,0,46.74,0,189,12.0
2024-04-28,SKU_001,Store_A,12,6,17,4,1,0,0,0,51.46,0,378,11.142857142857142
2024-04-29,SKU_001,Store_A,7,0,18,4,0,0,0,0,53.44,0,214,11.142857142857142
2024-04-30,SKU_001,Store_A,10,1,18,4,0,0,0,0,38.43,0,144,10.714285714285714
2024-05-01,SKU_001,Store_A,8,2,18,5,0,0,0,0,57.13,0,168,9.571428571428571
2024-05-02,SKU_001,Store_A,6,3,18,5,0,0,0,0,51.35,0,393,9.142857142857142
2024-05-03,SKU_001,Store_A,8,4,18,5,0,0,0,0,63.44,0,297,9.0
2024-05-04,SKU_001,Store_A,14,5,18,5,1,0,0,0,49.21,0,66,9.285714285714286
2024-05-05,SKU_001,Store_A,14,6,18,5,1,0,0,0,54.14,1,241,9.571428571428571
2024-05-06,SKU_001,Store_A,9,0,19,5,0,0,0,0,6.84,0,96,9.857142857142858
2024-05-07,SKU_001,Store_A,10,1,19,5,0,0,0,0,55.06,0,95,9.857142857142858
2024-05-08,SKU_001,Store_A,11,2,19,5,0,0,0,0,26.86,0,343,10.285714285714286
2024-05-09,SKU_001,Store_A,19,3,19,5,0,0,0,0,49.59,1,184,12.142857142857142
2024-05-10,SKU_001,Store_A,8,4,19,5,0,0,0,0,49.23,0,358,12.142857142857142
2024-05-11,SKU_001,Store_A,10,5,19,5,1,0,0,0,36.91,0,124,11.571428571428571
2024-05-12,SKU_001,Store_A,8,6,19,5,1,0,0,0,10.17,0,138,10.714285714285714
2024-05-13,SKU_001,Store_A,14,0,20,5,0,0,0,0,27.98,1,275,11.428571428571429
2024-05-14,SKU_001,Store_A,15,1,20,5,0,0,0,0,21.02,0,301,12.142857142857142
2024-05-15,SKU_001,Store_A,10,2,20,5,0,0,0,0,48.39,0,197,12.0
2024-05-16,SKU_001,Store_A,7,3,20,5,0,0,0,0,5.36,0,116,10.285714285714286
2024-05-17,SKU_001,Store_A,14,4,20,5,0,0,0,0,57.78,0,172,11.142857142857142
2024-05-18,SKU_001,Store_A,8,5,20,5,1,0,0,0,29.72,0,189,10.857142857142858
2024-05-19,SKU_001,Store_A,11,6,20,5,1,0,0,0,61.97,0,154,11.285714285714286
2024-05-20,SKU_001,Store_A,18,0,21,5,0,0,0,0,41.87,0,124,11.857142857142858
2024-05-21,SKU_001,Store_A,11,1,21,5,0,0,0,0,57.34,1,225,11.285714285714286
2024-05-22,SKU_001,Store_A,11,2,21,5,0,0,0,0,13.55,0,95,11.428571428571429
2024-05-23,SKU_001,Store_A,13,3,21,5,0,0,0,0,19.2,0,307,12.285714285714286
2024-05-24,SKU_001,Store_A,12,4,21,5,0,0,0,0,39.16,0,87,12.0
2024-05-25,SKU_001,Store_A,11,5,21,5,1,0,0,0,43.49,0,179,12.428571428571429
2024-05-26,SKU_001,Store_A,8,6,21,5,1,0,0,0,23.67,0,384,12.0
2024-05-27,SKU_001,Store_A,8,0,22,5,0,0,0,0,61.75,1,317,10.571428571428571
2024-05-28,SKU_001,Store_A,16,1,22,5,0,0,0,0,17.03,1,153,11.285714285714286
2024-05-29,SKU_001,Store_A,11,2,22,5,0,0,0,0,27.54,0,136,11.285714285714286
2024-05-30,SKU_001,Store_A,11,3,22,5,0,0,0,0,55.45,0,88,11.0
2024-05-31,SKU_001,Store_A,10,4,22,5,0,0,0,0,49.28,0,187,10.714285714285714
2024-06-01,SKU_001,Store_A,16,5,22,6,1,0,0,1,44.84,0,308,11.428571428571429
2024-06-02,SKU_001,Store_A,18,6,22,6,1,0,0,1,19.38,1,183,12.857142857142858
2024-06-03,SKU_001,Store_A,14,0,23,6,0,0,0,1,29.02,0,208,13.714285714285714
2024-06-04,SKU_001,Store_A,18,1,23,6,0,0,0,1,43.34,1,125,14.0
2024-06-05,SKU_001,Store_A,14,2,23,6,0,0,0,1,52.79,1,96,14.428571428571429
2024-06-06,SKU_001,Store_A,14,3,23,6,0,0,0,1,3.53,1,351,14.857142857142858
2024-06-07,SKU_001,Store_A,8,4,23,6,0,0,0,1,29.87,0,60,14.571428571428571
2024-06-08,SKU_001,Store_A,15,5,23,6,1,0,0,1,50.05,0,271,14.428571428571429
2024-06-09,SKU_001,Store_A,12,6,23,6,1,0,0,1,20.74,1,266,13.571428571428571
2024-06-10,SKU_001,Store_A,24,0,24,6,0,0,0,1,35.49,1,359,15.0
2024-06-11,SKU_001,Store_A,11,1,24,6,0,0,0,1,16.83,1,146,14.0
2024-06-12,SKU_001,Store_A,13,2,24,6,0,0,0,1,60.41,0,94,13.857142857142858
2024-06-13,SKU_001,Store_A,20,3,24,6,0,0,0,1,30.77,0,238,14.714285714285714
2024-06-14,SKU_001,Store_A,10,4,24,6,0,0,0,1,42.61,0,360,15.0
2024-06-15,SKU_001,Store_A,15,5,24,6,1,0,0,1,27.23,0,117,15.0
2024-06-16,SKU_001,Store_A,6,6,24,6,1,0,0,1,42.81,0,262,14.142857142857142
2024-06-17,SKU_001,Store_A,11,0,25,6,0,0,0,1,41.58,1,79,12.285714285714286
2024-06-18,SKU_001,Store_A,18,1,25,6,0,0,0,1,62.31,1,283,13.285714285714286
2024-06-19,SKU_001,Store_A,20,2,25,6,0,0,0,1,16.38,0,298,14.285714285714286
2024-06-20,SKU_001,Store_A,20,3,25,6,0,0,0,1,22.43,1,285,14.285714285714286
2024-06-21,SKU_001,Store_A,19,4,25,6,0,0,0,1,40.38,0,362,15.571428571428571
2024-06-22,SKU_001,Store_A,19,5,25,6,1,0,0,1,56.31,1,189,16.142857142857142
2024-06-23,SKU_001,Store_A,21,6,25,6,1,0,0,1,12.9,0,105,18.285714285714285
2024-06-24,SKU_001,Store_A,21,0,26,6,0,0,0,1,3.92,1,129,19.714285714285715
2024-06-25,SKU_001,Store_A,11,1,26,6,0,0,0,1,38.86,0,214,18.714285714285715
2024-06-26,SKU_001,Store_A,11,2,26,6,0,0,0,1,44.89,0,330,17.428571428571427
2024-06-27,SKU_001,Store_A,12,3,26,6,0,0,0,1,54.48,0,208,16.285714285714285
2024-06-28,SKU_001,Store_A,19,4,26,6,0,0,0,1,18.33,1,204,16.285714285714285
2024-06-29,SKU_001,Store_A,13,5,26,6,1,0,0,1,54.03,0,210,15.428571428571429
2024-06-30,SKU_001,Store_A,21,6,26,6,1,0,0,1,9.05,1,223,15.428571428571429
2024-07-01,SKU_001,Store_A,9,0,27,7,0,1,0,0,30.8,0,221,13.714285714285714
2024-07-02,SKU_001,Store_A,9,1,27,7,0,1,0,0,31.18,0,242,13.428571428571429
2024-07-03,SKU_001,Store_A,3,2,27,7,0,1,0,0,3.03,0,75,12.285714285714286
2024-07-04,SKU_001,Store_A,13,3,27,7,0,1,0,0,56.5,0,282,12.428571428571429
2024-07-05,SKU_001,Store_A,14,4,27,7,0,1,0,0,56.52,0,319,11.714285714285714
2024-07-06,SKU_001,Store_A,16,5,27,7,1,1,0,0,35.85,0,318,12.142857142857142
2024-07-07,SKU_001,Store_A,10,6,27,7,1,1,0,0,29.67,0,167,10.571428571428571
2024-07-08,SKU_001,Store_A,7,0,28,7,0,1,0,0,6.7,0,142,10.285714285714286
2024-07-09,SKU_001,Store_A,16,1,28,7,0,1,0,0,8.49,0,312,11.285714285714286
2024-07-10,SKU_001,Store_A,12,2,28,7,0,1,0,0,38.32,0,324,12.571428571428571
2024-07-11,SKU_001,Store_A,14,3,28,7,0,1,0,0,52.23,0,142,12.714285714285714
2024-07-12,SKU_001,Store_A,13,4,28,7,0,1,0,0,62.78,0,251,12.571428571428571
2024-07-13,SKU_001,Store_A,9,5,28,7,1,1,0,0,16.95,0,340,11.571428571428571
2024-07-14,SKU_001,Store_A,12,6,28,7,1,1,0,0,16.73,0,112,11.857142857142858
2024-07-15,SKU_001,Store_A,7,0,29,7,0,1,0,0,31.88,0,172,11.857142857142858
